FileName,inst#,actual,predicted,error,prediction
src\main\java\org\apache\commons\lang\SerializationException.java,65,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\lang\CharRange.java,66,1:bugged,2:valid,+,0.284
src\test\java\org\apache\commons\lang\builder\StandardToStringStyleTest.java,67,2:valid,2:valid,,0.002
src\main\java\org\apache\commons\lang\CharEncoding.java,68,2:valid,2:valid,,0.001
src\test\java\org\apache\commons\lang\enums\Broken4OperationEnum.java,69,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\lang\mutable\MutableLong.java,70,2:valid,2:valid,,0.466
src\test\java\org\apache\commons\lang\time\DateFormatUtilsTest.java,71,2:valid,2:valid,,0.003
src\test\java\org\apache\commons\lang\math\IEEE754rUtilsTest.java,72,2:valid,2:valid,,0.001
src\main\java\org\apache\commons\lang\text\ExtendedMessageFormat.java,73,1:bugged,2:valid,+,0.104
src\test\java\org\apache\commons\lang\exception\NestableExceptionTest.java,74,2:valid,2:valid,,0.014
src\main\java\org\apache\commons\lang\text\StrLookup.java,75,2:valid,2:valid,,0.003
src\test\java\org\apache\commons\lang\text\StrLookupTest.java,76,2:valid,2:valid,,0.001
src\main\java\org\apache\commons\lang\enum\EnumUtils.java,77,2:valid,2:valid,,0.0
src\test\java\org\apache\commons\lang\enum\Broken1OperationEnum.java,78,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\lang\reflect\MethodUtils.java,79,2:valid,2:valid,,0.013
src\test\java\org\apache\commons\lang\ArrayUtilsAddTest.java,80,2:valid,2:valid,,0.013
src\test\java\org\apache\commons\lang\reflect\testbed\StaticContainerChild.java,81,2:valid,2:valid,,0.0
src\test\java\org\apache\commons\lang\math\RandomUtilsTest.java,82,2:valid,2:valid,,0.012
src\main\java\org\apache\commons\lang\BooleanUtils.java,83,1:bugged,2:valid,+,0.017
src\main\java\org\apache\commons\lang\UnhandledException.java,84,2:valid,2:valid,,0.0
src\test\java\org\apache\commons\lang\enum\Broken3OperationEnum.java,85,2:valid,2:valid,,0.0
src\test\java\org\apache\commons\lang\reflect\testbed\PrivatelyShadowedChild.java,86,2:valid,2:valid,,0.022
src\main\java\org\apache\commons\lang\builder\EqualsBuilder.java,87,2:valid,2:valid,,0.433
src\main\java\org\apache\commons\lang\enums\EnumUtils.java,88,2:valid,2:valid,,0.0
src\test\java\org\apache\commons\lang\math\RandomUtilsFreqTest.java,89,2:valid,2:valid,,0.008
src\main\java\org\apache\commons\lang\SerializationUtils.java,90,1:bugged,2:valid,+,0.002
src\test\java\org\apache\commons\lang\builder\CompareToBuilderTest.java,91,2:valid,2:valid,,0.241
src\test\java\org\apache\commons\lang\StringUtilsSubstringTest.java,92,2:valid,2:valid,,0.011
src\main\java\org\apache\commons\lang\exception\NestableError.java,93,2:valid,2:valid,,0.001
src\main\java\org\apache\commons\lang\builder\ToStringStyle.java,94,2:valid,2:valid,,0.044
src\main\java\org\apache\commons\lang\CharSet.java,95,1:bugged,1:bugged,,0.661
src\test\java\org\apache\commons\lang\enum\Extended1Enum.java,96,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\lang\math\IntRange.java,97,2:valid,2:valid,,0.01
src\test\java\org\apache\commons\lang\text\StrBuilderAppendInsertTest.java,98,2:valid,2:valid,,0.035
src\test\java\org\apache\commons\lang\LocaleUtilsTest.java,99,2:valid,2:valid,,0.013
src\main\java\org\apache\commons\lang\exception\NestableDelegate.java,100,2:valid,2:valid,,0.01
src\main\java\org\apache\commons\lang\time\DateUtils.java,101,1:bugged,1:bugged,,0.653
src\main\java\org\apache\commons\lang\text\StrBuilder.java,102,1:bugged,2:valid,+,0.47
src\test\java\org\apache\commons\lang\IntHashMapTest.java,103,2:valid,2:valid,,0.001
src\main\java\org\apache\commons\lang\builder\ToStringBuilder.java,104,2:valid,2:valid,,0.462
src\main\java\org\apache\commons\lang\math\IEEE754rUtils.java,105,2:valid,2:valid,,0.0
src\test\java\org\apache\commons\lang\enums\Broken1Enum.java,106,2:valid,2:valid,,0.0
src\test\java\org\apache\commons\lang\enums\OperationEnum.java,107,2:valid,2:valid,,0.0
src\test\java\org\apache\commons\lang\text\ExtendedMessageFormatTest.java,108,1:bugged,2:valid,+,0.014
src\main\java\org\apache\commons\lang\math\NumberRange.java,109,2:valid,2:valid,,0.03
src\main\java\org\apache\commons\lang\enum\ValuedEnum.java,110,2:valid,2:valid,,0.0
src\test\java\org\apache\commons\lang\enums\Extended1Enum.java,111,2:valid,2:valid,,0.003
src\test\java\org\apache\commons\lang\BooleanUtilsTest.java,112,2:valid,2:valid,,0.181
src\test\java\org\apache\commons\lang\enums\EnumUtilsTest.java,113,2:valid,2:valid,,0.002
src\test\java\org\apache\commons\lang\enums\Broken3Enum.java,114,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\lang\time\DurationFormatUtils.java,115,2:valid,2:valid,,0.038
src\main\java\org\apache\commons\lang\mutable\Mutable.java,116,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\lang\reflect\MemberUtils.java,117,1:bugged,2:valid,+,0.261
src\test\java\org\apache\commons\lang\CharRangeTest.java,118,2:valid,2:valid,,0.224
src\test\java\org\apache\commons\lang\NotImplementedExceptionTest.java,119,2:valid,2:valid,,0.014
src\test\java\org\apache\commons\lang\reflect\testbed\Parent.java,120,2:valid,2:valid,,0.025
src\test\java\org\apache\commons\lang\enums\ValuedColorEnum.java,121,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\lang\time\FastDateFormat.java,122,1:bugged,1:bugged,,0.68
src\test\java\org\apache\commons\lang\enum\Extended2Enum.java,123,2:valid,2:valid,,0.0
src\test\java\org\apache\commons\lang\enum\NestBroken.java,124,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\lang\NumberRange.java,125,2:valid,2:valid,,0.004
src\test\java\org\apache\commons\lang\NumberRangeTest.java,126,2:valid,2:valid,,0.001
src\test\java\org\apache\commons\lang\builder\NoFieldNamesToStringStyleTest.java,127,2:valid,2:valid,,0.0
src\test\java\org\apache\commons\lang\math\FloatRangeTest.java,128,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\lang\builder\ReflectionToStringBuilder.java,129,2:valid,2:valid,,0.006
src\test\java\org\apache\commons\lang\StringUtilsStartsEndsWithTest.java,130,1:bugged,2:valid,+,0.015
src\main\java\org\apache\commons\lang\reflect\FieldUtils.java,131,2:valid,2:valid,,0.031
src\main\java\org\apache\commons\lang\SystemUtils.java,132,1:bugged,1:bugged,,0.641
src\test\java\org\apache\commons\lang\enum\Nest.java,133,2:valid,2:valid,,0.0
src\test\java\org\apache\commons\lang\SerializationUtilsTest.java,134,2:valid,2:valid,,0.025
src\test\java\org\apache\commons\lang\enums\Extended3Enum.java,135,2:valid,2:valid,,0.0
src\test\java\org\apache\commons\lang\math\RangeTest.java,136,2:valid,2:valid,,0.004
src\test\java\org\apache\commons\lang\StringEscapeUtilsTest.java,137,2:valid,2:valid,,0.029
src\main\java\org\apache\commons\lang\ClassUtils.java,138,1:bugged,1:bugged,,0.635
src\main\java\org\apache\commons\lang\NumberUtils.java,139,2:valid,2:valid,,0.002
src\test\java\org\apache\commons\lang\mutable\MutableIntTest.java,140,2:valid,2:valid,,0.004
src\test\java\org\apache\commons\lang\time\DateUtilsTest.java,141,1:bugged,2:valid,+,0.054
src\test\java\org\apache\commons\lang\enums\NestBroken.java,142,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\lang\exception\NestableRuntimeException.java,143,2:valid,2:valid,,0.0
src\test\java\org\apache\commons\lang\reflect\ConstructorUtilsTest.java,144,2:valid,2:valid,,0.006
src\test\java\org\apache\commons\lang\enum\Broken1Enum.java,145,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\lang\time\StopWatch.java,146,1:bugged,2:valid,+,0.02
src\main\java\org\apache\commons\lang\mutable\MutableBoolean.java,147,2:valid,2:valid,,0.024
src\main\java\org\apache\commons\lang\mutable\MutableDouble.java,148,2:valid,2:valid,,0.48
src\test\java\org\apache\commons\lang\reflect\testbed\StaticContainer.java,149,2:valid,2:valid,,0.015
src\test\java\org\apache\commons\lang\enum\Broken3Enum.java,150,2:valid,2:valid,,0.0
src\test\java\org\apache\commons\lang\time\DateUtilsFragmentTest.java,151,2:valid,2:valid,,0.054
src\test\java\org\apache\commons\lang\CharSetUtilsTest.java,152,2:valid,2:valid,,0.007
src\test\java\org\apache\commons\lang\StringUtilsEqualsIndexOfTest.java,153,2:valid,2:valid,,0.489
src\main\java\org\apache\commons\lang\exception\Nestable.java,154,2:valid,2:valid,,0.01
src\test\java\org\apache\commons\lang\enums\Broken2Enum.java,155,2:valid,2:valid,,0.0
src\test\java\org\apache\commons\lang\ClassUtilsTest.java,156,2:valid,2:valid,,0.074
src\test\java\org\apache\commons\lang\math\IntRangeTest.java,157,2:valid,2:valid,,0.0
src\test\java\org\apache\commons\lang\StringUtilsIsTest.java,158,2:valid,2:valid,,0.002
src\test\java\org\apache\commons\lang\builder\ToStringStyleTest.java,159,2:valid,2:valid,,0.003
src\test\java\org\apache\commons\lang\SystemUtilsTest.java,160,2:valid,2:valid,,0.026
src\test\java\org\apache\commons\lang\enum\ValuedEnumTest.java,161,2:valid,2:valid,,0.0
src\test\java\org\apache\commons\lang\BitFieldTest.java,162,2:valid,2:valid,,0.005
src\main\java\org\apache\commons\lang\mutable\MutableByte.java,163,2:valid,2:valid,,0.481
src\main\java\org\apache\commons\lang\text\CompositeFormat.java,164,2:valid,2:valid,,0.001
src\main\java\org\apache\commons\lang\math\NumberUtils.java,165,1:bugged,1:bugged,,0.539
src\main\java\org\apache\commons\lang\StringUtils.java,166,1:bugged,1:bugged,,0.698
src\main\java\org\apache\commons\lang\ArrayUtils.java,167,1:bugged,1:bugged,,0.502
src\main\java\org\apache\commons\lang\Entities.java,168,2:valid,2:valid,,0.459
src\test\java\org\apache\commons\lang\IncompleteArgumentExceptionTest.java,169,2:valid,2:valid,,0.001
src\test\java\org\apache\commons\lang\builder\DefaultToStringStyleTest.java,170,2:valid,2:valid,,0.0
src\test\java\org\apache\commons\lang\StringUtilsTest.java,171,1:bugged,1:bugged,,0.544
src\main\java\org\apache\commons\lang\Validate.java,172,2:valid,2:valid,,0.005
src\main\java\org\apache\commons\lang\mutable\MutableInt.java,173,2:valid,2:valid,,0.463
src\main\java\org\apache\commons\lang\IllegalClassException.java,174,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\lang\builder\CompareToBuilder.java,175,1:bugged,2:valid,+,0.459
src\main\java\org\apache\commons\lang\enums\Enum.java,176,2:valid,1:bugged,+,0.665
src\test\java\org\apache\commons\lang\builder\ReflectionToStringBuilderExcludeTest.java,177,2:valid,2:valid,,0.003
src\test\java\org\apache\commons\lang\math\DoubleRangeTest.java,178,2:valid,2:valid,,0.0
src\test\java\org\apache\commons\lang\exception\NestableRuntimeExceptionTest.java,179,2:valid,2:valid,,0.014
src\test\java\org\apache\commons\lang\EntitiesTest.java,180,2:valid,2:valid,,0.019
src\main\java\org\apache\commons\lang\math\RandomUtils.java,181,2:valid,2:valid,,0.017
src\test\java\org\apache\commons\lang\enum\EnumTest.java,182,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\lang\text\StrMatcher.java,183,2:valid,2:valid,,0.01
src\test\java\org\apache\commons\lang\enum\Extended3Enum.java,184,2:valid,2:valid,,0.0
src\test\java\org\apache\commons\lang\enum\Broken5OperationEnum.java,185,2:valid,2:valid,,0.0
src\test\java\org\apache\commons\lang\text\StrTokenizerTest.java,186,2:valid,2:valid,,0.05
src\test\java\org\apache\commons\lang\ObjectUtilsTest.java,187,1:bugged,2:valid,+,0.009
src\test\java\org\apache\commons\lang\mutable\MutableByteTest.java,188,2:valid,2:valid,,0.003
src\test\java\org\apache\commons\lang\mutable\MutableBooleanTest.java,189,2:valid,2:valid,,0.002
src\main\java\org\apache\commons\lang\math\FloatRange.java,190,2:valid,2:valid,,0.002
src\test\java\org\apache\commons\lang\ValidateTest.java,191,2:valid,2:valid,,0.031
src\main\java\org\apache\commons\lang\builder\StandardToStringStyle.java,192,2:valid,2:valid,,0.005
src\main\java\org\apache\commons\lang\CharUtils.java,193,1:bugged,2:valid,+,0.025
src\main\java\org\apache\commons\lang\StringEscapeUtils.java,194,1:bugged,2:valid,+,0.045
src\main\java\org\apache\commons\lang\exception\CloneFailedException.java,195,2:valid,2:valid,,0.005
src\main\java\org\apache\commons\lang\exception\NestableException.java,196,2:valid,2:valid,,0.009
src\test\java\org\apache\commons\lang\text\StrMatcherTest.java,197,2:valid,2:valid,,0.004
src\main\java\org\apache\commons\lang\BitField.java,198,2:valid,2:valid,,0.007
src\test\java\org\apache\commons\lang\reflect\testbed\Bar.java,199,2:valid,2:valid,,0.0
src\test\java\org\apache\commons\lang\text\CompositeFormatTest.java,200,2:valid,2:valid,,0.001
src\test\java\org\apache\commons\lang\mutable\MutableShortTest.java,201,2:valid,2:valid,,0.003
src\test\java\org\apache\commons\lang\builder\MultiLineToStringStyleTest.java,202,2:valid,2:valid,,0.002
src\test\java\org\apache\commons\lang\math\NumberUtilsTest.java,203,2:valid,1:bugged,+,0.625
src\test\java\org\apache\commons\lang\enum\DummyEnum.java,204,2:valid,2:valid,,0.0
src\test\java\org\apache\commons\lang\CharUtilsPerfRun.java,205,2:valid,2:valid,,0.08
src\test\java\org\apache\commons\lang\enums\ColorEnum.java,206,2:valid,2:valid,,0.0
src\test\java\org\apache\commons\lang\enums\Broken2OperationEnum.java,207,2:valid,2:valid,,0.0
src\test\java\org\apache\commons\lang\enums\Broken1OperationEnum.java,208,2:valid,2:valid,,0.0
src\test\java\org\apache\commons\lang\enums\DummyEnum.java,209,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\lang\math\Fraction.java,210,2:valid,2:valid,,0.05
src\test\java\org\apache\commons\lang\math\NumberRangeTest.java,211,2:valid,2:valid,,0.0
src\test\java\org\apache\commons\lang\enum\OperationEnum.java,212,2:valid,2:valid,,0.0
src\test\java\org\apache\commons\lang\enums\Broken5OperationEnum.java,213,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\lang\WordUtils.java,214,2:valid,2:valid,,0.002
src\main\java\org\apache\commons\lang\RandomStringUtils.java,215,1:bugged,2:valid,+,0.017
src\test\java\org\apache\commons\lang\WordUtilsTest.java,216,2:valid,2:valid,,0.015
src\test\java\org\apache\commons\lang\time\DateUtilsRoundingTest.java,217,2:valid,2:valid,,0.085
src\test\java\org\apache\commons\lang\enums\EnumEqualsTest.java,218,2:valid,2:valid,,0.002
src\test\java\org\apache\commons\lang\mutable\MutableDoubleTest.java,219,2:valid,2:valid,,0.002
src\test\java\org\apache\commons\lang\CharEncodingTest.java,220,2:valid,2:valid,,0.006
src\test\java\org\apache\commons\lang\enums\Extended2Enum.java,221,2:valid,2:valid,,0.0
src\test\java\org\apache\commons\lang\reflect\MethodUtilsTest.java,222,2:valid,2:valid,,0.006
src\test\java\org\apache\commons\lang\enum\Broken2Enum.java,223,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\lang\math\Range.java,224,2:valid,2:valid,,0.033
src\test\java\org\apache\commons\lang\reflect\FieldUtilsTest.java,225,2:valid,2:valid,,0.161
src\main\java\org\apache\commons\lang\IncompleteArgumentException.java,226,2:valid,2:valid,,0.0
src\test\java\org\apache\commons\lang\mutable\MutableObjectTest.java,227,2:valid,2:valid,,0.001
src\main\java\org\apache\commons\lang\mutable\MutableShort.java,228,2:valid,2:valid,,0.464
src\test\java\org\apache\commons\lang\enum\Broken4OperationEnum.java,229,2:valid,2:valid,,0.0
src\test\java\org\apache\commons\lang\NumberUtilsTest.java,230,2:valid,2:valid,,0.003
src\test\java\org\apache\commons\lang\time\FastDateFormatTest.java,231,2:valid,2:valid,,0.058
src\test\java\org\apache\commons\lang\time\StopWatchTest.java,232,2:valid,2:valid,,0.006
src\test\java\org\apache\commons\lang\mutable\MutableLongTest.java,233,2:valid,2:valid,,0.002
src\test\java\org\apache\commons\lang\time\DurationFormatUtilsTest.java,234,2:valid,2:valid,,0.054
src\test\java\org\apache\commons\lang\ArrayUtilsRemoveTest.java,235,2:valid,2:valid,,0.035
