FileName,inst#,actual,predicted,error,prediction
src\test\java\org\apache\commons\lang3\text\translate\UnicodeUnescaperTest.java,53,2:valid,2:valid,,0.007
src\test\java\org\apache\commons\lang3\reflect\testbed\Annotated.java,54,2:valid,2:valid,,0.021
src\main\java\org\apache\commons\lang3\concurrent\Computable.java,55,2:valid,2:valid,,0.01
src\main\java\org\apache\commons\lang3\concurrent\AbstractCircuitBreaker.java,56,2:valid,2:valid,,0.157
src\main\java\org\apache\commons\lang3\JavaVersion.java,57,2:valid,1:bugged,+,0.692
src\main\java\org\apache\commons\lang3\text\StrLookup.java,58,2:valid,2:valid,,0.255
src\main\java\org\apache\commons\lang3\text\translate\OctalUnescaper.java,59,2:valid,2:valid,,0.313
src\test\java\org\apache\commons\lang3\builder\HashCodeBuilderAndEqualsBuilderTest.java,60,2:valid,2:valid,,0.013
src\test\java\org\apache\commons\lang3\time\GmtTimeZoneTest.java,61,2:valid,2:valid,,0.0
src\test\java\org\apache\commons\lang3\concurrent\MultiBackgroundInitializerTest.java,62,2:valid,2:valid,,0.035
src\main\java\org\apache\commons\lang3\concurrent\TimedSemaphore.java,63,2:valid,2:valid,,0.244
src\main\java\org\apache\commons\lang3\arch\package-info.java,64,1:bugged,2:valid,+,0.033
src\test\java\org\apache\commons\lang3\concurrent\EventCountCircuitBreakerTest.java,65,2:valid,2:valid,,0.061
src\main\java\org\apache\commons\lang3\reflect\FieldUtils.java,66,2:valid,2:valid,,0.266
src\main\java\org\apache\commons\lang3\concurrent\ConcurrentUtils.java,67,2:valid,2:valid,,0.142
src\main\java\org\apache\commons\lang3\builder\package-info.java,68,2:valid,2:valid,,0.074
src\main\java\org\apache\commons\lang3\RandomUtils.java,69,2:valid,2:valid,,0.151
src\test\java\org\apache\commons\lang3\math\IEEE754rUtilsTest.java,70,2:valid,2:valid,,0.021
src\test\java\org\apache\commons\lang3\StringUtilsTrimStripTest.java,71,2:valid,2:valid,,0.02
src\test\java\org\apache\commons\lang3\mutable\MutableDoubleTest.java,72,2:valid,2:valid,,0.133
src\test\java\org\apache\commons\lang3\builder\ReflectionToStringBuilderTest.java,73,2:valid,2:valid,,0.016
src\test\java\org\apache\commons\lang3\AnnotationUtilsTest.java,74,2:valid,2:valid,,0.038
src\main\java\org\apache\commons\lang3\reflect\TypeLiteral.java,75,2:valid,2:valid,,0.051
src\test\java\org\apache\commons\lang3\time\WeekYearTest.java,76,2:valid,2:valid,,0.024
src\test\java\org\apache\commons\lang3\ThreadUtilsTest.java,77,2:valid,2:valid,,0.081
src\main\java\org\apache\commons\lang3\BooleanUtils.java,78,1:bugged,2:valid,+,0.376
src\test\java\org\apache\commons\lang3\reflect\testbed\Foo.java,79,2:valid,2:valid,,0.011
src\main\java\org\apache\commons\lang3\reflect\MemberUtils.java,80,2:valid,1:bugged,+,0.527
src\test\java\org\apache\commons\lang3\LocaleUtilsTest.java,81,2:valid,1:bugged,+,0.57
src\test\java\org\apache\commons\lang3\reflect\testbed\Grandchild.java,82,2:valid,2:valid,,0.006
src\main\java\org\apache\commons\lang3\builder\StandardToStringStyle.java,83,2:valid,2:valid,,0.075
src\test\java\org\apache\commons\lang3\concurrent\AbstractConcurrentInitializerTest.java,84,2:valid,2:valid,,0.016
src\main\java\org\apache\commons\lang3\concurrent\CircuitBreaker.java,85,2:valid,2:valid,,0.051
src\main\java\org\apache\commons\lang3\CharEncoding.java,86,1:bugged,2:valid,+,0.061
src\main\java\org\apache\commons\lang3\concurrent\BackgroundInitializer.java,87,2:valid,2:valid,,0.066
src\main\java\org\apache\commons\lang3\reflect\ConstructorUtils.java,88,2:valid,2:valid,,0.231
src\main\java\org\apache\commons\lang3\tuple\MutablePair.java,89,2:valid,2:valid,,0.046
src\main\java\org\apache\commons\lang3\Conversion.java,90,2:valid,2:valid,,0.389
src\test\java\org\apache\commons\lang3\test\SystemDefaults.java,91,2:valid,2:valid,,0.008
src\test\java\org\apache\commons\lang3\mutable\MutableBooleanTest.java,92,2:valid,2:valid,,0.02
src\main\java\org\apache\commons\lang3\text\translate\UnicodeUnescaper.java,93,2:valid,2:valid,,0.117
src\test\java\org\apache\commons\lang3\reflect\testbed\PublicChild.java,94,2:valid,2:valid,,0.009
src\test\java\org\apache\commons\lang3\reflect\testbed\StringParameterizedChild.java,95,2:valid,2:valid,,0.008
src\test\java\org\apache\commons\lang3\StringUtilsTest.java,96,1:bugged,1:bugged,,0.899
src\test\java\org\apache\commons\lang3\mutable\MutableIntTest.java,97,2:valid,2:valid,,0.116
src\main\java\org\apache\commons\lang3\time\FastDateFormat.java,98,2:valid,1:bugged,+,0.545
src\test\java\org\apache\commons\lang3\text\ExtendedMessageFormatTest.java,99,2:valid,2:valid,,0.034
src\main\java\org\apache\commons\lang3\builder\CompareToBuilder.java,100,2:valid,1:bugged,+,0.703
src\test\java\org\apache\commons\lang3\concurrent\LazyInitializerTest.java,101,2:valid,2:valid,,0.012
src\main\java\org\apache\commons\lang3\time\StopWatch.java,102,2:valid,1:bugged,+,0.553
src\main\java\org\apache\commons\lang3\builder\HashCodeExclude.java,103,2:valid,2:valid,,0.007
src\main\java\org\apache\commons\lang3\StringEscapeUtils.java,104,2:valid,2:valid,,0.49
src\main\java\org\apache\commons\lang3\text\translate\NumericEntityUnescaper.java,105,2:valid,2:valid,,0.081
src\test\java\org\apache\commons\lang3\builder\ShortPrefixToStringStyleTest.java,106,2:valid,2:valid,,0.011
src\main\java\org\apache\commons\lang3\builder\Diffable.java,107,2:valid,2:valid,,0.056
src\main\java\org\apache\commons\lang3\builder\ReflectionDiffBuilder.java,108,1:bugged,2:valid,+,0.008
src\test\java\org\apache\commons\lang3\time\FastDateParserTest.java,109,2:valid,2:valid,,0.193
src\main\java\org\apache\commons\lang3\time\FastDateParser.java,110,1:bugged,1:bugged,,0.908
src\test\java\org\apache\commons\lang3\test\NotVisibleExceptionFactory.java,111,2:valid,2:valid,,0.038
src\main\java\org\apache\commons\lang3\EnumUtils.java,112,2:valid,1:bugged,+,0.534
src\test\java\org\apache\commons\lang3\ValidateTest.java,113,2:valid,2:valid,,0.157
src\main\java\org\apache\commons\lang3\time\DateUtils.java,114,2:valid,1:bugged,+,0.901
src\test\java\org\apache\commons\lang3\text\translate\EntityArraysTest.java,115,2:valid,2:valid,,0.004
src\test\java\org\apache\commons\lang3\SystemUtilsTest.java,116,2:valid,2:valid,,0.171
src\main\java\org\apache\commons\lang3\concurrent\Memoizer.java,117,1:bugged,2:valid,+,0.004
src\main\java\org\apache\commons\lang3\builder\ToStringBuilder.java,118,2:valid,2:valid,,0.095
src\main\java\org\apache\commons\lang3\builder\RecursiveToStringStyle.java,119,2:valid,2:valid,,0.054
src\test\java\org\apache\commons\lang3\JavaVersionTest.java,120,2:valid,2:valid,,0.026
src\test\java\org\apache\commons\lang3\reflect\testbed\StaticContainer.java,121,2:valid,2:valid,,0.014
src\test\java\org\apache\commons\lang3\reflect\FieldUtilsTest.java,122,2:valid,2:valid,,0.135
src\main\java\org\apache\commons\lang3\tuple\Triple.java,123,2:valid,2:valid,,0.158
src\main\java\org\apache\commons\lang3\event\package-info.java,124,2:valid,2:valid,,0.021
src\test\java\org\apache\commons\lang3\StringUtilsIsTest.java,125,2:valid,2:valid,,0.119
src\main\java\org\apache\commons\lang3\time\DurationFormatUtils.java,126,2:valid,1:bugged,+,0.894
src\test\java\org\apache\commons\lang3\builder\ReflectionToStringBuilderMutateInspectConcurrencyTest.java,127,2:valid,2:valid,,0.042
src\test\java\org\apache\commons\lang3\concurrent\AtomicInitializerTest.java,128,2:valid,2:valid,,0.016
src\test\java\org\apache\commons\lang3\ConversionTest.java,129,2:valid,2:valid,,0.053
src\test\java\org\apache\commons\lang3\RandomUtilsTest.java,130,2:valid,2:valid,,0.044
src\main\java\org\apache\commons\lang3\concurrent\CircuitBreakingException.java,131,2:valid,2:valid,,0.039
src\test\java\org\apache\commons\lang3\builder\ReflectionToStringBuilderExcludeTest.java,132,2:valid,2:valid,,0.018
src\test\java\org\apache\commons\lang3\ObjectUtilsTest.java,133,2:valid,2:valid,,0.13
src\test\java\org\apache\commons\lang3\concurrent\BasicThreadFactoryTest.java,134,2:valid,2:valid,,0.041
src\test\java\org\apache\commons\lang3\math\NumberUtilsTest.java,135,2:valid,2:valid,,0.428
src\main\java\org\apache\commons\lang3\builder\IDKey.java,136,2:valid,2:valid,,0.007
src\test\java\org\apache\commons\lang3\text\StrLookupTest.java,137,2:valid,2:valid,,0.018
src\test\java\org\apache\commons\lang3\builder\ReflectionToStringBuilderSummaryTest.java,138,2:valid,2:valid,,0.01
src\test\java\org\apache\commons\lang3\concurrent\ConcurrentUtilsTest.java,139,2:valid,2:valid,,0.027
src\main\java\org\apache\commons\lang3\ClassUtils.java,140,2:valid,1:bugged,+,0.844
src\main\java\org\apache\commons\lang3\CharSetUtils.java,141,2:valid,2:valid,,0.345
src\test\java\org\apache\commons\lang3\tuple\TripleTest.java,142,2:valid,2:valid,,0.026
src\main\java\org\apache\commons\lang3\text\package-info.java,143,2:valid,2:valid,,0.077
src\main\java\org\apache\commons\lang3\text\translate\LookupTranslator.java,144,2:valid,2:valid,,0.229
src\main\java\org\apache\commons\lang3\SystemUtils.java,145,2:valid,1:bugged,+,0.858
src\main\java\org\apache\commons\lang3\builder\Builder.java,146,2:valid,2:valid,,0.034
src\test\java\org\apache\commons\lang3\ArrayUtilsRemoveTest.java,147,2:valid,2:valid,,0.136
src\main\java\org\apache\commons\lang3\concurrent\BasicThreadFactory.java,148,2:valid,2:valid,,0.391
src\main\java\org\apache\commons\lang3\mutable\MutableInt.java,149,2:valid,2:valid,,0.466
src\test\java\org\apache\commons\lang3\exception\AbstractExceptionTest.java,150,2:valid,2:valid,,0.01
src\test\java\org\apache\commons\lang3\mutable\MutableLongTest.java,151,2:valid,2:valid,,0.139
src\test\java\org\apache\commons\lang3\exception\ContextedExceptionTest.java,152,2:valid,2:valid,,0.005
src\main\java\org\apache\commons\lang3\RandomStringUtils.java,153,1:bugged,2:valid,+,0.498
src\main\java\org\apache\commons\lang3\time\FormatCache.java,154,2:valid,2:valid,,0.168
src\test\java\org\apache\commons\lang3\reflect\testbed\Bar.java,155,2:valid,2:valid,,0.01
src\test\java\org\apache\commons\lang3\builder\ToStringStyleTest.java,156,2:valid,2:valid,,0.012
src\test\java\org\apache\commons\lang3\CharUtilsPerfRun.java,157,2:valid,2:valid,,0.018
src\main\java\org\apache\commons\lang3\builder\ToStringStyle.java,158,2:valid,1:bugged,+,0.844
src\main\java\org\apache\commons\lang3\concurrent\CallableBackgroundInitializer.java,159,2:valid,2:valid,,0.02
src\test\java\org\apache\commons\lang3\time\FastDateParser_MoreOrLessTest.java,160,2:valid,2:valid,,0.016
src\test\java\org\apache\commons\lang3\concurrent\TimedSemaphoreTest.java,161,2:valid,2:valid,,0.058
src\test\java\org\apache\commons\lang3\builder\DefaultToStringStyleTest.java,162,2:valid,2:valid,,0.011
src\main\java\org\apache\commons\lang3\concurrent\LazyInitializer.java,163,1:bugged,2:valid,+,0.053
src\test\java\org\apache\commons\lang3\concurrent\CallableBackgroundInitializerTest.java,164,2:valid,2:valid,,0.015
src\main\java\org\apache\commons\lang3\text\StrBuilder.java,165,1:bugged,1:bugged,,0.895
src\test\java\org\apache\commons\lang3\mutable\MutableFloatTest.java,166,2:valid,2:valid,,0.137
src\test\java\org\apache\commons\lang3\exception\ContextedRuntimeExceptionTest.java,167,2:valid,2:valid,,0.002
src\main\java\org\apache\commons\lang3\math\Fraction.java,168,2:valid,2:valid,,0.251
src\test\java\org\apache\commons\lang3\mutable\MutableByteTest.java,169,2:valid,2:valid,,0.142
src\test\java\org\apache\commons\lang3\builder\RecursiveToStringStyleTest.java,170,2:valid,2:valid,,0.02
src\main\java\org\apache\commons\lang3\builder\Diff.java,171,2:valid,2:valid,,0.082
src\main\java\org\apache\commons\lang3\NotImplementedException.java,172,2:valid,2:valid,,0.124
src\main\java\org\apache\commons\lang3\text\StrTokenizer.java,173,2:valid,2:valid,,0.16
src\main\java\org\apache\commons\lang3\text\ExtendedMessageFormat.java,174,2:valid,2:valid,,0.307
src\main\java\org\apache\commons\lang3\text\StrSubstitutor.java,175,1:bugged,2:valid,+,0.288
src\test\java\org\apache\commons\lang3\time\DateUtilsFragmentTest.java,176,2:valid,2:valid,,0.017
src\main\java\org\apache\commons\lang3\reflect\TypeUtils.java,177,1:bugged,1:bugged,,0.644
src\test\java\org\apache\commons\lang3\text\StrSubstitutorTest.java,178,2:valid,2:valid,,0.057
src\test\java\org\apache\commons\lang3\concurrent\ConstantInitializerTest.java,179,2:valid,2:valid,,0.019
src\main\java\org\apache\commons\lang3\CharRange.java,180,2:valid,2:valid,,0.112
src\main\java\org\apache\commons\lang3\event\EventListenerSupport.java,181,2:valid,2:valid,,0.261
src\main\java\org\apache\commons\lang3\ClassPathUtils.java,182,2:valid,2:valid,,0.148
src\test\java\org\apache\commons\lang3\reflect\MethodUtilsTest.java,183,2:valid,2:valid,,0.152
src\main\java\org\apache\commons\lang3\text\translate\CharSequenceTranslator.java,184,2:valid,2:valid,,0.176
src\main\java\org\apache\commons\lang3\text\translate\UnicodeEscaper.java,185,2:valid,2:valid,,0.109
src\main\java\org\apache\commons\lang3\SerializationException.java,186,2:valid,2:valid,,0.028
src\test\java\org\apache\commons\lang3\test\SystemDefaultsSwitch.java,187,2:valid,2:valid,,0.011
src\main\java\org\apache\commons\lang3\time\TimeZones.java,188,2:valid,2:valid,,0.002
src\test\java\org\apache\commons\lang3\RangeTest.java,189,2:valid,2:valid,,0.069
src\test\java\org\apache\commons\lang3\builder\ReflectionDiffBuilderTest.java,190,1:bugged,2:valid,+,0.003
src\test\java\org\apache\commons\lang3\tuple\MutablePairTest.java,191,2:valid,2:valid,,0.008
src\test\java\org\apache\commons\lang3\StringUtilsStartsEndsWithTest.java,192,2:valid,2:valid,,0.306
src\main\java\org\apache\commons\lang3\builder\MultilineRecursiveToStringStyle.java,193,1:bugged,2:valid,+,0.492
src\test\java\org\apache\commons\lang3\concurrent\AtomicSafeInitializerTest.java,194,2:valid,2:valid,,0.022
src\main\java\org\apache\commons\lang3\BitField.java,195,2:valid,1:bugged,+,0.544
src\test\java\org\apache\commons\lang3\time\DurationFormatUtilsTest.java,196,2:valid,2:valid,,0.12
src\test\java\org\apache\commons\lang3\text\translate\NumericEntityEscaperTest.java,197,2:valid,2:valid,,0.009
src\test\java\org\apache\commons\lang3\event\EventListenerSupportTest.java,198,2:valid,2:valid,,0.08
src\test\java\org\apache\commons\lang3\text\WordUtilsTest.java,199,2:valid,2:valid,,0.053
src\test\java\org\apache\commons\lang3\reflect\testbed\PubliclyShadowedChild.java,200,2:valid,2:valid,,0.007
src\main\java\org\apache\commons\lang3\text\translate\AggregateTranslator.java,201,2:valid,2:valid,,0.028
src\main\java\org\apache\commons\lang3\SerializationUtils.java,202,1:bugged,1:bugged,,0.715
src\main\java\org\apache\commons\lang3\Range.java,203,2:valid,2:valid,,0.437
src\main\java\org\apache\commons\lang3\builder\EqualsExclude.java,204,2:valid,2:valid,,0.007
src\test\java\org\apache\commons\lang3\builder\ReflectionToStringBuilderExcludeNullValuesTest.java,205,2:valid,2:valid,,0.004
src\test\java\org\apache\commons\lang3\event\EventUtilsTest.java,206,2:valid,2:valid,,0.032
src\test\java\org\apache\commons\lang3\StringUtilsEqualsIndexOfTest.java,207,2:valid,2:valid,,0.402
src\test\java\org\apache\commons\lang3\RandomStringUtilsTest.java,208,2:valid,2:valid,,0.138
src\main\java\org\apache\commons\lang3\Validate.java,209,2:valid,1:bugged,+,0.648
src\test\java\org\apache\commons\lang3\reflect\testbed\AnotherParent.java,210,2:valid,2:valid,,0.006
src\test\java\org\apache\commons\lang3\text\translate\LookupTranslatorTest.java,211,2:valid,2:valid,,0.01
src\main\java\org\apache\commons\lang3\builder\ToStringSummary.java,212,2:valid,2:valid,,0.003
src\main\java\org\apache\commons\lang3\exception\ContextedRuntimeException.java,213,2:valid,2:valid,,0.006
src\test\java\org\apache\commons\lang3\StringUtilsSubstringTest.java,214,2:valid,2:valid,,0.022
src\test\java\org\apache\commons\lang3\exception\DefaultExceptionContextTest.java,215,2:valid,2:valid,,0.0
src\test\java\org\apache\commons\lang3\ArchUtilsTest.java,216,1:bugged,2:valid,+,0.006
src\main\java\org\apache\commons\lang3\mutable\MutableFloat.java,217,2:valid,2:valid,,0.46
src\test\java\org\apache\commons\lang3\tuple\ImmutablePairTest.java,218,2:valid,2:valid,,0.01
src\test\java\org\apache\commons\lang3\text\StrBuilderAppendInsertTest.java,219,2:valid,2:valid,,0.036
src\main\java\org\apache\commons\lang3\exception\DefaultExceptionContext.java,220,2:valid,2:valid,,0.009
src\main\java\org\apache\commons\lang3\text\translate\UnicodeUnpairedSurrogateRemover.java,221,2:valid,2:valid,,0.05
src\main\java\org\apache\commons\lang3\builder\HashCodeBuilder.java,222,2:valid,1:bugged,+,0.673
src\main\java\org\apache\commons\lang3\time\DateFormatUtils.java,223,2:valid,1:bugged,+,0.504
src\main\java\org\apache\commons\lang3\text\FormattableUtils.java,224,2:valid,2:valid,,0.026
src\main\java\org\apache\commons\lang3\tuple\MutableTriple.java,225,2:valid,2:valid,,0.071
src\test\java\org\apache\commons\lang3\builder\NoFieldNamesToStringStyleTest.java,226,2:valid,2:valid,,0.011
src\main\java\org\apache\commons\lang3\text\WordUtils.java,227,1:bugged,1:bugged,,0.77
src\main\java\org\apache\commons\lang3\concurrent\ThresholdCircuitBreaker.java,228,2:valid,2:valid,,0.069
src\test\java\org\apache\commons\lang3\CharEncodingTest.java,229,2:valid,2:valid,,0.008
src\main\java\org\apache\commons\lang3\exception\ContextedException.java,230,2:valid,2:valid,,0.007
src\main\java\org\apache\commons\lang3\mutable\MutableByte.java,231,2:valid,2:valid,,0.444
src\test\java\org\apache\commons\lang3\exception\AbstractExceptionContextTest.java,232,2:valid,2:valid,,0.249
src\main\java\org\apache\commons\lang3\StringUtils.java,233,1:bugged,1:bugged,,0.955
src\main\java\org\apache\commons\lang3\package-info.java,234,2:valid,2:valid,,0.071
src\test\java\org\apache\commons\lang3\time\FastDatePrinterTest.java,235,2:valid,2:valid,,0.141
src\main\java\org\apache\commons\lang3\concurrent\ConcurrentException.java,236,2:valid,2:valid,,0.022
src\main\java\org\apache\commons\lang3\concurrent\package-info.java,237,2:valid,2:valid,,0.1
src\main\java\org\apache\commons\lang3\mutable\MutableLong.java,238,2:valid,2:valid,,0.463
src\test\java\org\apache\commons\lang3\time\FastDateParser_TimeZoneStrategyTest.java,239,2:valid,2:valid,,0.029
src\test\java\org\apache\commons\lang3\CharSequenceUtilsTest.java,240,2:valid,2:valid,,0.067
src\test\java\org\apache\commons\lang3\text\StrBuilderTest.java,241,2:valid,1:bugged,+,0.732
src\test\java\org\apache\commons\lang3\builder\DiffTest.java,242,2:valid,2:valid,,0.018
src\test\java\org\apache\commons\lang3\reflect\testbed\GenericTypeHolder.java,243,2:valid,2:valid,,0.005
src\test\java\org\apache\commons\lang3\reflect\testbed\StaticContainerChild.java,244,2:valid,2:valid,,0.005
src\main\java\org\apache\commons\lang3\exception\package-info.java,245,2:valid,2:valid,,0.016
src\test\java\org\apache\commons\lang3\time\FastDateFormatTest.java,246,2:valid,2:valid,,0.178
src\main\java\org\apache\commons\lang3\CharUtils.java,247,2:valid,2:valid,,0.274
src\test\java\org\apache\commons\lang3\time\StopWatchTest.java,248,2:valid,2:valid,,0.061
src\main\java\org\apache\commons\lang3\ThreadUtils.java,249,2:valid,2:valid,,0.38
src\main\java\org\apache\commons\lang3\concurrent\MultiBackgroundInitializer.java,250,2:valid,2:valid,,0.04
src\main\java\org\apache\commons\lang3\time\DateParser.java,251,2:valid,2:valid,,0.136
src\test\java\org\apache\commons\lang3\time\DateUtilsRoundingTest.java,252,2:valid,2:valid,,0.027
src\test\java\org\apache\commons\lang3\builder\DiffResultTest.java,253,2:valid,2:valid,,0.013
src\test\java\org\apache\commons\lang3\tuple\PairTest.java,254,2:valid,2:valid,,0.013
src\test\java\org\apache\commons\lang3\tuple\MutableTripleTest.java,255,2:valid,2:valid,,0.016
src\main\java\org\apache\commons\lang3\concurrent\AtomicSafeInitializer.java,256,2:valid,2:valid,,0.136
src\main\java\org\apache\commons\lang3\arch\Processor.java,257,1:bugged,2:valid,+,0.003
src\test\java\org\apache\commons\lang3\builder\SimpleToStringStyleTest.java,258,2:valid,2:valid,,0.011
src\main\java\org\apache\commons\lang3\ArrayUtils.java,259,1:bugged,1:bugged,,0.843
src\main\java\org\apache\commons\lang3\time\package-info.java,260,2:valid,2:valid,,0.085
src\main\java\org\apache\commons\lang3\builder\EqualsBuilder.java,261,1:bugged,1:bugged,,0.73
src\main\java\org\apache\commons\lang3\math\package-info.java,262,2:valid,2:valid,,0.101
src\test\java\org\apache\commons\lang3\builder\ReflectionToStringBuilderConcurrencyTest.java,263,2:valid,2:valid,,0.036
src\main\java\org\apache\commons\lang3\mutable\MutableBoolean.java,264,2:valid,2:valid,,0.095
src\main\java\org\apache\commons\lang3\text\CompositeFormat.java,265,2:valid,2:valid,,0.051
src\test\java\org\apache\commons\lang3\BooleanUtilsTest.java,266,2:valid,2:valid,,0.057
src\test\java\org\apache\commons\lang3\reflect\TypeLiteralTest.java,267,2:valid,2:valid,,0.013
src\main\java\org\apache\commons\lang3\exception\CloneFailedException.java,268,2:valid,2:valid,,0.0
src\test\java\org\apache\commons\lang3\builder\ToStringBuilderTest.java,269,2:valid,2:valid,,0.107
src\test\java\org\apache\commons\lang3\reflect\testbed\AnotherChild.java,270,2:valid,2:valid,,0.006
src\main\java\org\apache\commons\lang3\mutable\Mutable.java,271,2:valid,2:valid,,0.021
src\main\java\org\apache\commons\lang3\concurrent\ConcurrentRuntimeException.java,272,2:valid,2:valid,,0.025
src\main\java\org\apache\commons\lang3\tuple\package-info.java,273,2:valid,2:valid,,0.026
src\test\java\org\apache\commons\lang3\mutable\MutableShortTest.java,274,2:valid,2:valid,,0.145
src\main\java\org\apache\commons\lang3\concurrent\AtomicInitializer.java,275,2:valid,2:valid,,0.075
src\main\java\org\apache\commons\lang3\CharSet.java,276,2:valid,2:valid,,0.348
src\test\java\org\apache\commons\lang3\ArrayUtilsAddTest.java,277,2:valid,2:valid,,0.03
src\main\java\org\apache\commons\lang3\math\IEEE754rUtils.java,278,2:valid,2:valid,,0.11
src\test\java\org\apache\commons\lang3\time\FastDatePrinterTimeZonesTest.java,279,2:valid,2:valid,,0.014
