FileName,inst#,actual,predicted,error,prediction
src\main\java\org\mockito\internal\junit\DefaultStubbingLookupListener.java,55,2:valid,2:valid,,0.003
src\main\java\org\mockito\internal\stubbing\StubbingComparator.java,56,2:valid,2:valid,,0.006
src\test\java\org\mockitousage\basicapi\UsingVarargsTest.java,57,2:valid,2:valid,,0.0
src\main\java\org\mockito\Matchers.java,58,2:valid,2:valid,,0.005
src\main\java\org\mockito\internal\matchers\text\MatchersPrinter.java,59,2:valid,2:valid,,0.0
src\test\java\org\mockitousage\misuse\DetectingFinalMethodsTest.java,60,2:valid,2:valid,,0.0
subprojects\extTest\src\test\java\org\mockitousage\plugins\switcher\PluginSwitchTest.java,61,2:valid,2:valid,,0.0
src\main\java\org\mockito\internal\matchers\Not.java,62,2:valid,2:valid,,0.002
subprojects\extTest\src\test\java\org\mockitousage\plugins\switcher\MyPluginSwitch.java,63,2:valid,2:valid,,0.0
src\main\java\org\mockito\invocation\InvocationOnMock.java,64,2:valid,2:valid,,0.006
src\test\java\org\mockitousage\annotation\MockInjectionUsingConstructorTest.java,65,2:valid,2:valid,,0.002
src\main\java\org\mockito\stubbing\Answer.java,66,2:valid,2:valid,,0.001
src\main\java\org\mockito\internal\junit\ExceptionFactory.java,67,2:valid,2:valid,,0.002
src\main\java\org\mockito\internal\matchers\ContainsExtraTypeInfo.java,68,2:valid,2:valid,,0.002
src\main\java\org\mockito\internal\progress\package-info.java,69,2:valid,2:valid,,0.001
src\test\java\org\mockitousage\junitrunner\VerboseMockitoRunnerTest.java,70,2:valid,2:valid,,0.0
src\main\java\org\mockito\internal\util\package-info.java,71,2:valid,2:valid,,0.001
src\main\java\org\mockito\internal\handler\MockHandlerImpl.java,72,2:valid,2:valid,,0.023
src\main\java\org\mockito\creation\instance\InstantiationException.java,73,2:valid,2:valid,,0.0
src\main\java\org\mockito\internal\util\MockNameImpl.java,74,2:valid,2:valid,,0.001
src\main\java\org\mockito\internal\util\collections\Iterables.java,75,2:valid,2:valid,,0.0
src\main\java\org\mockito\InjectMocks.java,76,2:valid,2:valid,,0.0
src\main\java\org\mockito\internal\invocation\finder\AllInvocationsFinder.java,77,2:valid,2:valid,,0.432
src\main\java\org\mockito\internal\invocation\InvocationsFinder.java,78,2:valid,2:valid,,0.051
src\test\java\org\mockitousage\stubbing\SmartNullsStubbingTest.java,79,2:valid,2:valid,,0.0
src\test\java\org\mockito\internal\util\StringUtilTest.java,80,2:valid,2:valid,,0.0
src\test\java\org\mockitousage\misuse\SpyStubbingMisuseTest.java,81,2:valid,2:valid,,0.0
src\test\java\org\mockitousage\annotation\DeprecatedAnnotationEngineApiTest.java,82,2:valid,2:valid,,0.0
src\main\java\org\mockito\internal\creation\MockSettingsImpl.java,83,2:valid,2:valid,,0.007
src\main\java\org\mockito\exceptions\verification\VerificationInOrderFailure.java,84,2:valid,2:valid,,0.0
src\test\java\org\mockito\internal\verification\VerificationOverTimeImplTest.java,85,2:valid,2:valid,,0.0
src\main\java\org\mockito\exceptions\misusing\MockitoConfigurationException.java,86,2:valid,2:valid,,0.001
src\main\java\org\mockito\internal\configuration\SpyAnnotationEngine.java,87,2:valid,2:valid,,0.013
src\test\java\org\mockito\internal\session\DefaultMockitoSessionBuilderTest.java,88,2:valid,2:valid,,0.004
src\main\java\org\mockito\stubbing\Answer2.java,89,2:valid,2:valid,,0.01
src\main\java\org\mockito\plugins\MockMaker.java,90,2:valid,2:valid,,0.001
src\test\java\org\mockitousage\debugging\InvocationsPrinterTest.java,91,2:valid,2:valid,,0.006
src\main\java\org\mockito\internal\matchers\apachecommons\package-info.java,92,2:valid,2:valid,,0.001
src\test\java\org\mockito\internal\util\reflection\BeanPropertySetterTest.java,93,2:valid,2:valid,,0.0
src\test\java\org\mockitousage\junitrule\MutableStrictJUnitRuleTest.java,94,2:valid,2:valid,,0.0
src\main\java\org\mockito\listeners\package-info.java,95,2:valid,2:valid,,0.001
src\test\java\org\mockitousage\verification\VerificationExcludingStubsTest.java,96,2:valid,2:valid,,0.001
src\main\java\org\mockito\InOrder.java,97,2:valid,2:valid,,0.014
src\main\java\org\mockito\configuration\DefaultMockitoConfiguration.java,98,2:valid,2:valid,,0.005
src\test\java\org\mockitousage\bugs\injection\ParentTestMockInjectionTest.java,99,2:valid,2:valid,,0.0
src\main\java\org\mockito\Mock.java,100,2:valid,2:valid,,0.038
src\test\java\org\mockitousage\performance\StubOnlyAvoidMemoryConsumptionTest.java,101,2:valid,2:valid,,0.0
subprojects\extTest\src\test\java\org\mockitousage\plugins\stacktrace\PluginStackTraceFilteringTest.java,102,2:valid,2:valid,,0.0
src\main\java\org\mockito\invocation\Location.java,103,2:valid,2:valid,,0.001
src\main\java\org\mockito\internal\matchers\Contains.java,104,2:valid,2:valid,,0.0
src\main\java\org\mockito\internal\configuration\injection\scanner\InjectMocksScanner.java,105,2:valid,2:valid,,0.0
src\test\java\org\mockitoutil\SimpleClassGenerator.java,106,2:valid,2:valid,,0.0
src\main\java\org\mockito\internal\matchers\Any.java,107,2:valid,2:valid,,0.0
src\main\java\org\mockito\internal\matchers\Same.java,108,2:valid,2:valid,,0.0
src\main\java\org\mockito\internal\matchers\package-info.java,109,2:valid,2:valid,,0.001
src\main\java\org\mockito\internal\configuration\plugins\DefaultMockitoPlugins.java,110,2:valid,2:valid,,0.026
src\main\java\org\mockito\junit\MockitoRule.java,111,2:valid,2:valid,,0.037
src\main\java\org\mockito\internal\util\reflection\FieldInitializer.java,112,2:valid,2:valid,,0.002
src\test\java\org\mockitousage\basicapi\MockingMultipleInterfacesTest.java,113,2:valid,2:valid,,0.0
src\main\java\org\mockito\MockingDetails.java,114,2:valid,2:valid,,0.015
src\test\java\org\mockitousage\spies\SpyingOnRealObjectsTest.java,115,2:valid,2:valid,,0.0
src\main\java\org\mockito\internal\hamcrest\MatcherGenericTypeExtractor.java,116,2:valid,2:valid,,0.005
src\test\java\org\mockito\internal\verification\VerificationDataImplTest.java,117,2:valid,2:valid,,0.0
src\test\java\org\mockito\internal\invocation\InvocationMarkerTest.java,118,2:valid,2:valid,,0.0
src\test\java\org\mockitousage\basicapi\ResetTest.java,119,2:valid,2:valid,,0.0
src\main\java\org\mockito\internal\util\reflection\AccessibilityChanger.java,120,2:valid,2:valid,,0.0
src\main\java\org\mockito\runners\MockitoJUnitRunner.java,121,2:valid,2:valid,,0.024
src\main\java\org\mockito\internal\invocation\SerializableMethod.java,122,2:valid,2:valid,,0.001
src\test\java\org\mockito\internal\matchers\EqualsTest.java,123,2:valid,2:valid,,0.0
src\main\java\org\mockito\internal\matchers\GreaterOrEqual.java,124,2:valid,2:valid,,0.0
src\test\java\org\mockito\internal\matchers\text\ValuePrinterTest.java,125,2:valid,2:valid,,0.003
src\test\java\org\mockitousage\bugs\ShouldMocksCompareToBeConsistentWithEqualsTest.java,126,2:valid,2:valid,,0.001
src\main\java\org\mockito\internal\invocation\ArgumentsProcessor.java,127,2:valid,2:valid,,0.001
src\test\java\org\mockito\internal\creation\bytebuddy\InlineByteBuddyMockMakerTest.java,128,2:valid,2:valid,,0.022
src\test\java\org\mockitousage\bugs\varargs\VarargsErrorWhenCallingRealMethodTest.java,129,2:valid,2:valid,,0.0
src\test\java\org\mockitoutil\RetryRule.java,130,2:valid,2:valid,,0.011
src\main\java\org\mockito\exceptions\misusing\PotentialStubbingProblem.java,131,2:valid,2:valid,,0.006
src\test\java\org\mockitousage\verification\VerificationStartedListenerTest.java,132,2:valid,2:valid,,0.0
src\main\java\org\mockito\internal\junit\DefaultTestFinishedEvent.java,133,2:valid,2:valid,,0.003
src\test\java\org\mockito\internal\runners\util\RunnerProviderTest.java,134,2:valid,2:valid,,0.0
src\test\java\org\mockitousage\bugs\NPEWithCertainMatchersTest.java,135,2:valid,2:valid,,0.002
src\main\java\org\mockito\exceptions\verification\package-info.java,136,2:valid,2:valid,,0.001
src\test\java\org\mockitousage\basicapi\MocksSerializationTest.java,137,2:valid,2:valid,,0.0
src\test\java\org\mockitousage\stubbing\DeepStubbingTest.java,138,2:valid,2:valid,,0.0
src\test\java\org\mockito\internal\stubbing\answers\ReturnsArgumentAtTest.java,139,2:valid,2:valid,,0.0
src\main\java\org\mockito\internal\matchers\CompareTo.java,140,2:valid,2:valid,,0.001
src\main\java\org\mockito\internal\util\Checks.java,141,2:valid,2:valid,,0.0
src\main\java\org\mockito\exceptions\misusing\NotAMockException.java,142,2:valid,2:valid,,0.0
src\main\java\org\mockito\internal\util\Primitives.java,143,2:valid,2:valid,,0.004
src\test\java\org\mockitousage\verification\DelayedExecution.java,144,2:valid,2:valid,,0.012
src\main\java\org\mockito\stubbing\Stubbing.java,145,2:valid,2:valid,,0.001
src\main\java\org\mockito\internal\creation\bytebuddy\SubclassLoader.java,146,2:valid,2:valid,,0.0
src\test\java\org\mockitousage\performance\LoadsOfMocksTest.java,147,2:valid,2:valid,,0.0
src\main\java\org\mockito\internal\junit\JUnitRule.java,148,1:bugged,2:valid,+,0.186
src\main\java\org\mockito\internal\junit\UnusedStubbingsFinder.java,149,2:valid,2:valid,,0.018
src\test\java\org\mockitousage\debugging\VerificationListenerCallBackTest.java,150,2:valid,2:valid,,0.0
src\main\java\org\mockito\internal\util\StringUtil.java,151,2:valid,2:valid,,0.005
src\test\java\org\mockitousage\PlaygroundTest.java,152,2:valid,2:valid,,0.002
src\main\java\org\mockito\internal\junit\VerificationCollectorImpl.java,153,2:valid,2:valid,,0.001
src\main\java\org\mockito\internal\configuration\injection\filter\OngoingInjector.java,154,2:valid,2:valid,,0.0
src\test\java\org\mockitousage\customization\BDDMockitoTest.java,155,2:valid,2:valid,,0.0
src\test\java\org\mockitousage\bugs\EqualsWithDeltaTest.java,156,2:valid,2:valid,,0.001
src\test\java\org\mockito\internal\verification\DescriptionTest.java,157,2:valid,2:valid,,0.0
src\test\java\org\mockito\exceptions\base\MockitoSerializationIssueTest.java,158,2:valid,2:valid,,0.0
src\main\java\org\mockito\exceptions\misusing\CannotStubVoidMethodWithReturnValue.java,159,2:valid,2:valid,,0.007
src\main\java\org\mockito\internal\stubbing\answers\AnswerFunctionalInterfaces.java,160,2:valid,2:valid,,0.017
src\test\java\org\mockitousage\matchers\AnyXMatchersAcceptNullsTest.java,161,2:valid,2:valid,,0.0
src\test\java\org\mockitousage\bugs\creation\api\PublicClass.java,162,2:valid,2:valid,,0.0
src\main\java\org\mockito\internal\invocation\StubInfoImpl.java,163,2:valid,2:valid,,0.002
src\main\java\org\mockito\listeners\VerificationStartedEvent.java,164,2:valid,2:valid,,0.005
src\test\java\org\mockito\internal\progress\ThreadSafeMockingProgressTest.java,165,2:valid,2:valid,,0.0
src\main\java\org\mockito\internal\junit\UnusedStubbings.java,166,2:valid,2:valid,,0.019
src\test\java\org\mockitousage\junitrule\StubbingWarningsJUnitRuleTest.java,167,2:valid,2:valid,,0.015
src\test\java\org\mockitousage\matchers\VarargsTest.java,168,2:valid,2:valid,,0.0
src\main\java\org\mockito\internal\util\collections\HashCodeAndEqualsSafeSet.java,169,2:valid,2:valid,,0.0
src\main\java\org\mockito\internal\verification\VerificationWrapper.java,170,2:valid,2:valid,,0.0
src\test\java\org\mockitousage\bugs\InheritedGenericsPolimorphicCallTest.java,171,2:valid,2:valid,,0.0
src\main\java\org\mockito\internal\configuration\plugins\PluginRegistry.java,172,2:valid,2:valid,,0.075
src\test\java\org\mockito\internal\invocation\mockref\MockWeakReferenceTest.java,173,2:valid,2:valid,,0.0
src\test\java\org\mockitousage\basicapi\MocksSerializationForAnnotationTest.java,174,2:valid,2:valid,,0.0
src\main\java\org\mockito\internal\invocation\UnusedStubsFinder.java,175,2:valid,2:valid,,0.008
src\main\java\org\mockito\MockitoDebugger.java,176,2:valid,2:valid,,0.107
src\test\java\org\concurrentmockito\package-info.java,177,2:valid,2:valid,,0.001
src\main\java\org\mockito\runners\VerboseMockitoJUnitRunner.java,178,2:valid,2:valid,,0.007
src\test\java\org\mockito\configuration\MockitoConfiguration.java,179,2:valid,2:valid,,0.006
src\test\java\org\mockitoutil\ConcurrentTesting.java,180,2:valid,2:valid,,0.0
src\main\java\org\mockito\internal\util\concurrent\WeakConcurrentMap.java,181,2:valid,2:valid,,0.018
src\main\java\org\mockito\internal\invocation\RealMethod.java,182,2:valid,2:valid,,0.043
src\main\java\org\mockito\internal\util\MockUtil.java,183,2:valid,2:valid,,0.0
src\test\java\org\mockito\runners\ConsoleSpammingMockitoJUnitRunnerTest.java,184,2:valid,2:valid,,0.001
src\main\java\org\mockito\internal\InternalMockHandler.java,185,2:valid,2:valid,,0.005
src\main\java\org\mockito\internal\debugging\FindingsListener.java,186,2:valid,2:valid,,0.0
src\test\java\org\mockitousage\examples\use\ArticleCalculator.java,187,2:valid,2:valid,,0.004
src\test\java\org\mockitousage\stubbing\CallingRealMethodTest.java,188,2:valid,2:valid,,0.0
src\main\java\org\mockito\internal\configuration\injection\PropertyAndSetterInjection.java,189,2:valid,2:valid,,0.0
src\main\java\org\mockito\Answers.java,190,2:valid,2:valid,,0.008
src\test\java\org\mockitoutil\ClassLoaders.java,191,2:valid,2:valid,,0.021
src\main\java\org\mockito\internal\matchers\EndsWith.java,192,2:valid,2:valid,,0.002
src\test\java\org\mockito\internal\matchers\apachecommons\EqualsBuilderTest.java,193,2:valid,2:valid,,0.0
src\test\java\org\mockitousage\stubbing\CloningParameterTest.java,194,2:valid,2:valid,,0.004
src\main\java\org\mockito\internal\util\reflection\Fields.java,195,2:valid,2:valid,,0.0
src\main\java\org\mockito\internal\junit\StubbingArgMismatches.java,196,2:valid,2:valid,,0.01
src\main\java\org\mockito\stubbing\VoidAnswer5.java,197,2:valid,2:valid,,0.01
src\main\java\org\mockito\internal\invocation\AbstractAwareMethod.java,198,2:valid,2:valid,,0.0
src\main\java\org\mockito\configuration\IMockitoConfiguration.java,199,2:valid,2:valid,,0.192
src\test\java\org\mockito\internal\util\reflection\SuperTypesLastSorterTest.java,200,2:valid,2:valid,,0.0
src\main\java\org\mockito\ArgumentMatcher.java,201,2:valid,2:valid,,0.027
src\main\java\org\mockito\exceptions\verification\junit\ArgumentsAreDifferent.java,202,2:valid,2:valid,,0.001
src\main\java\org\mockito\internal\matchers\LessThan.java,203,2:valid,2:valid,,0.0
src\main\java\org\mockito\internal\debugging\WarningsPrinterImpl.java,204,2:valid,2:valid,,0.004
src\main\java\org\mockito\stubbing\VoidAnswer3.java,205,2:valid,2:valid,,0.009
src\test\java\org\mockitousage\bugs\varargs\VarargsNotPlayingWithAnyObjectTest.java,206,2:valid,2:valid,,0.0
src\test\java\org\mockito\internal\verification\SmartPrinterTest.java,207,2:valid,2:valid,,0.0
src\test\java\org\mockito\internal\handler\InvocationNotifierHandlerTest.java,208,2:valid,2:valid,,0.0
src\test\java\org\mockitousage\junitrule\StrictJUnitRuleTest.java,209,2:valid,2:valid,,0.017
src\main\java\org\mockito\internal\util\reflection\SuperTypesLastSorter.java,210,2:valid,2:valid,,0.005
src\test\java\org\mockitousage\matchers\CustomMatchersTest.java,211,2:valid,2:valid,,0.0
src\test\java\org\mockitousage\CompilationWarningsTest.java,212,2:valid,2:valid,,0.0
src\test\java\org\mockitousage\annotation\InjectionOfInlinedMockDeclarationTest.java,213,2:valid,2:valid,,0.0
src\main\java\org\mockito\stubbing\Stubber.java,214,2:valid,2:valid,,0.002
src\test\java\org\mockitousage\matchers\MatchersTest.java,215,2:valid,2:valid,,0.021
src\main\java\org\mockito\internal\util\MockCreationValidator.java,216,2:valid,2:valid,,0.001
src\test\java\org\mockitousage\junitrule\RuleTestWithParameterConstructorTest.java,217,2:valid,2:valid,,0.0
src\main\java\org\mockito\internal\junit\TestFinishedEvent.java,218,2:valid,2:valid,,0.013
src\test\java\org\mockitousage\bugs\StubbingMocksThatAreConfiguredToReturnMocksTest.java,219,2:valid,2:valid,,0.0
src\main\java\org\mockito\plugins\MockitoPlugins.java,220,2:valid,2:valid,,0.003
src\test\java\org\mockitousage\stacktrace\PointingStackTraceToActualInvocationTest.java,221,2:valid,2:valid,,0.008
src\main\java\org\mockito\exceptions\verification\ArgumentsAreDifferent.java,222,2:valid,2:valid,,0.001
src\test\java\org\mockito\internal\creation\bytebuddy\TypeCachingMockBytecodeGeneratorTest.java,223,2:valid,2:valid,,0.0
src\main\java\org\mockito\internal\stubbing\answers\DefaultAnswerValidator.java,224,2:valid,2:valid,,0.0
src\main\java\org\mockito\exceptions\verification\TooLittleActualInvocations.java,225,2:valid,2:valid,,0.0
src\test\java\org\mockitousage\annotation\CaptorAnnotationUnhappyPathTest.java,226,2:valid,2:valid,,0.0
src\test\java\org\mockito\internal\verification\checkers\NumberOfInvocationsCheckerTest.java,227,2:valid,2:valid,,0.005
src\main\java\org\mockito\internal\util\reflection\InstanceField.java,228,2:valid,2:valid,,0.0
src\test\java\org\mockitousage\package-info.java,229,2:valid,2:valid,,0.001
src\test\java\org\mockitousage\matchers\NewMatchersTest.java,230,2:valid,2:valid,,0.0
src\test\java\org\mockito\internal\verification\NoMoreInteractionsTest.java,231,2:valid,2:valid,,0.0
src\test\java\org\mockito\internal\util\reflection\LenientCopyToolTest.java,232,2:valid,2:valid,,0.0
src\test\java\org\mockito\internal\util\reflection\DummyParentClassForTests.java,233,2:valid,2:valid,,0.0
src\test\java\org\mockitoutil\Assertor.java,234,2:valid,2:valid,,0.0
src\test\java\org\mockito\internal\verification\DummyVerificationMode.java,235,2:valid,2:valid,,0.0
src\main\java\org\mockito\internal\exceptions\stacktrace\package-info.java,236,2:valid,2:valid,,0.001
src\test\java\org\mockitousage\serialization\ParallelSerializationTest.java,237,2:valid,2:valid,,0.0
src\test\java\org\mockitousage\stubbing\StubbingWithExtraAnswersTest.java,238,2:valid,2:valid,,0.0
src\main\java\org\mockito\internal\exceptions\Reporter.java,239,2:valid,2:valid,,0.143
src\test\java\org\mockitousage\bugs\EnabledMockingInterfaceCloneMethodTest.java,240,2:valid,2:valid,,0.0
src\test\java\org\mockitousage\matchers\MatchersMixedWithRawArgumentsTest.java,241,2:valid,2:valid,,0.0
src\test\java\org\mockitoutil\JUnitResultAssert.java,242,2:valid,2:valid,,0.004
src\main\java\org\mockito\exceptions\misusing\MissingMethodInvocationException.java,243,2:valid,2:valid,,0.0
subprojects\android\src\main\java\org\mockito\android\internal\creation\AndroidByteBuddyMockMaker.java,244,2:valid,2:valid,,0.0
src\test\java\org\mockito\internal\invocation\InvocationMatcherTest.java,245,2:valid,2:valid,,0.001
src\test\java\org\mockitousage\puzzlers\BridgeMethodPuzzleTest.java,246,2:valid,2:valid,,0.0
src\main\java\org\mockito\internal\debugging\VerboseMockInvocationLogger.java,247,2:valid,2:valid,,0.0
src\main\java\org\mockito\internal\junit\StrictStubsRunnerTestListener.java,248,1:bugged,2:valid,+,0.0
src\main\java\org\mockito\internal\creation\bytebuddy\InlineByteBuddyMockMaker.java,249,2:valid,2:valid,,0.459
src\main\java\org\mockito\internal\MockitoCore.java,250,2:valid,2:valid,,0.026
src\test\java\org\mockitousage\annotation\SpyAnnotationInitializedInBaseClassTest.java,251,2:valid,2:valid,,0.0
src\main\java\org\mockito\internal\invocation\MockitoMethod.java,252,2:valid,2:valid,,0.001
src\test\java\org\mockitousage\stubbing\ReturningDefaultValuesTest.java,253,2:valid,2:valid,,0.001
src\main\java\org\mockito\internal\verification\VerificationDataImpl.java,254,2:valid,2:valid,,0.014
subprojects\inline\src\test\java\org\mockitoinline\StressTest.java,255,2:valid,2:valid,,0.0
src\main\java\org\mockito\internal\verification\VerificationWrapperInOrderWrapper.java,256,2:valid,2:valid,,0.0
src\main\java\org\mockito\internal\stubbing\defaultanswers\ReturnsMoreEmptyValues.java,257,2:valid,2:valid,,0.009
src\test\java\org\mockito\internal\util\MockCreationValidatorTest.java,258,2:valid,2:valid,,0.0
src\main\java\org\mockito\internal\invocation\ArgumentMatcherAction.java,259,2:valid,2:valid,,0.021
src\test\java\org\mockito\internal\util\ChecksTest.java,260,2:valid,2:valid,,0.0
src\main\java\org\mockito\internal\session\MockitoLoggerAdapter.java,261,2:valid,2:valid,,0.011
src\test\java\org\mockitousage\verification\CustomVerificationTest.java,262,2:valid,2:valid,,0.004
src\main\java\org\mockito\internal\configuration\injection\MockInjectionStrategy.java,263,2:valid,2:valid,,0.0
src\main\java\org\mockito\internal\stubbing\answers\ThrowsException.java,264,1:bugged,2:valid,+,0.001
src\test\java\org\mockito\junit\TestableJUnitRunner.java,265,2:valid,2:valid,,0.001
src\main\java\org\mockito\internal\matchers\ArrayEquals.java,266,2:valid,2:valid,,0.0
src\test\java\org\mockitousage\annotation\MockInjectionUsingSetterOrPropertyTest.java,267,2:valid,2:valid,,0.0
src\test\java\org\mockito\internal\configuration\plugins\PluginLoaderTest.java,268,2:valid,2:valid,,0.001
src\test\java\org\mockito\internal\matchers\StringMatchersTest.java,269,2:valid,2:valid,,0.002
src\test\java\org\mockito\internal\stubbing\defaultanswers\HasPrimitiveMethods.java,270,2:valid,2:valid,,0.0
subprojects\extTest\src\test\java\org\mockitousage\plugins\instantiator\InstantiatorProviderTest.java,271,2:valid,2:valid,,0.0
src\main\java\org\mockito\internal\stubbing\package-info.java,272,2:valid,2:valid,,0.001
src\test\java\org\mockitointegration\package-info.java,273,2:valid,2:valid,,0.001
src\main\java\org\mockito\internal\matchers\Find.java,274,2:valid,2:valid,,0.001
src\main\java\org\mockito\exceptions\package-info.java,275,2:valid,2:valid,,0.001
src\test\java\org\mockito\internal\creation\bytebuddy\AbstractByteBuddyMockMakerTest.java,276,2:valid,2:valid,,0.001
src\test\java\org\mockitousage\stubbing\StrictStubbingEndToEndTest.java,277,2:valid,2:valid,,0.0
subprojects\testng\src\test\java\org\mockitousage\testng\CaptorAnnotatedFieldShouldBeClearedTest.java,278,2:valid,2:valid,,0.0
src\main\java\org\mockito\mock\package-info.java,279,2:valid,2:valid,,0.001
src\test\java\org\mockitousage\junitrunner\StubbingWarningsJUnitRunnerTest.java,280,2:valid,2:valid,,0.0
src\test\java\org\mockito\internal\creation\instance\ConstructorInstantiatorTest.java,281,2:valid,2:valid,,0.0
src\main\java\org\mockito\internal\configuration\injection\filter\TerminalMockCandidateFilter.java,282,2:valid,2:valid,,0.0
