FileName,inst#,actual,predicted,error,prediction
src\userguide\java\org\apache\commons\math3\userguide\genetics\Polygon.java,32,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\math3\ode\nonstiff\HighamHall54StepInterpolator.java,33,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\math3\distribution\EnumeratedRealDistribution.java,34,2:valid,2:valid,,0.009
src\test\java\org\apache\commons\math3\fitting\PolynomialFitterTest.java,35,2:valid,2:valid,,0.008
src\main\java\org\apache\commons\math3\analysis\integration\gauss\GaussIntegrator.java,36,2:valid,2:valid,,0.025
src\test\java\org\apache\commons\math3\stat\inference\MannWhitneyUTestTest.java,37,2:valid,2:valid,,0.001
src\main\java\org\apache\commons\math3\analysis\integration\package-info.java,38,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\math3\util\OpenIntToDoubleHashMap.java,39,2:valid,2:valid,,0.008
src\main\java\org\apache\commons\math3\stat\regression\MillerUpdatingRegression.java,40,2:valid,2:valid,,0.018
src\test\java\org\apache\commons\math3\fitting\leastsquares\AbstractLeastSquaresOptimizerAbstractTest.java,41,2:valid,2:valid,,0.001
src\main\java\org\apache\commons\math3\analysis\function\Abs.java,42,2:valid,2:valid,,0.0
src\test\java\org\apache\commons\math3\ode\nonstiff\GillIntegratorTest.java,43,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\math3\analysis\function\Logistic.java,44,1:bugged,2:valid,+,0.01
src\main\java\org\apache\commons\math3\geometry\euclidean\threed\OutlineExtractor.java,45,2:valid,2:valid,,0.009
src\main\java\org\apache\commons\math3\geometry\Vector.java,46,2:valid,2:valid,,0.007
src\test\java\org\apache\commons\math3\distribution\MultivariateNormalMixtureModelDistributionTest.java,47,2:valid,2:valid,,0.002
src\main\java\org\apache\commons\math3\util\MathArrays.java,48,1:bugged,2:valid,+,0.215
src\main\java\org\apache\commons\math3\stat\descriptive\moment\Variance.java,49,2:valid,2:valid,,0.002
src\main\java\org\apache\commons\math3\stat\regression\OLSMultipleLinearRegression.java,50,1:bugged,2:valid,+,0.004
src\main\java\org\apache\commons\math3\analysis\function\Atanh.java,51,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\math3\geometry\enclosing\package-info.java,52,1:bugged,2:valid,+,0.002
src\main\java\org\apache\commons\math3\optim\nonlinear\scalar\MultivariateOptimizer.java,53,2:valid,2:valid,,0.036
src\main\java\org\apache\commons\math3\util\Incrementor.java,54,2:valid,2:valid,,0.01
src\main\java\org\apache\commons\math3\geometry\euclidean\threed\FieldVector3D.java,55,2:valid,2:valid,,0.04
src\main\java\org\apache\commons\math3\random\NormalizedRandomGenerator.java,56,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\math3\genetics\AbstractListChromosome.java,57,2:valid,2:valid,,0.003
src\main\java\org\apache\commons\math3\analysis\function\Asinh.java,58,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\math3\geometry\partitioning\BoundaryProjection.java,59,2:valid,2:valid,,0.005
src\test\java\org\apache\commons\math3\geometry\euclidean\threed\FieldRotationDSTest.java,60,2:valid,2:valid,,0.019
src\test\java\org\apache\commons\math3\optim\nonlinear\vector\jacobian\AbstractLeastSquaresOptimizerTestValidation.java,61,2:valid,2:valid,,0.008
src\test\java\org\apache\commons\math3\complex\FrenchComplexFormatTest.java,62,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\math3\ode\nonstiff\RungeKuttaIntegrator.java,63,1:bugged,2:valid,+,0.008
src\main\java\org\apache\commons\math3\distribution\MixtureMultivariateNormalDistribution.java,64,2:valid,2:valid,,0.023
src\test\java\org\apache\commons\math3\fitting\leastsquares\GaussNewtonOptimizerWithSVDTest.java,65,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\math3\geometry\euclidean\twod\hull\MonotoneChain.java,66,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\math3\fitting\leastsquares\package-info.java,67,2:valid,2:valid,,0.001
src\test\java\org\apache\commons\math3\stat\interval\WilsonScoreIntervalTest.java,68,2:valid,2:valid,,0.0
src\test\java\org\apache\commons\math3\ode\nonstiff\GillStepInterpolatorTest.java,69,2:valid,2:valid,,0.0
src\test\java\org\apache\commons\math3\linear\SingularValueDecompositionTest.java,70,2:valid,2:valid,,0.002
src\test\java\org\apache\commons\math3\geometry\euclidean\twod\Vector2DTest.java,71,2:valid,2:valid,,0.0
src\test\java\org\apache\commons\math3\stat\descriptive\moment\VectorialCovarianceTest.java,72,2:valid,2:valid,,0.0
src\test\java\org\apache\commons\math3\linear\RealVectorFormatAbstractTest.java,73,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\math3\filter\MeasurementModel.java,74,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\math3\analysis\function\Gaussian.java,75,2:valid,2:valid,,0.025
src\test\java\org\apache\commons\math3\analysis\interpolation\FieldHermiteInterpolatorTest.java,76,2:valid,2:valid,,0.013
src\main\java\org\apache\commons\math3\ode\ExpandableStatefulODE.java,77,1:bugged,2:valid,+,0.212
src\main\java\org\apache\commons\math3\geometry\enclosing\Encloser.java,78,1:bugged,2:valid,+,0.003
src\test\java\org\apache\commons\math3\geometry\euclidean\threed\SphereGeneratorTest.java,79,2:valid,2:valid,,0.0
src\test\java\org\apache\commons\math3\random\AbstractRandomGeneratorTest.java,80,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\math3\optim\OptimizationProblem.java,81,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\math3\ode\FirstOrderIntegrator.java,82,2:valid,2:valid,,0.001
src\main\java\org\apache\commons\math3\linear\SingularMatrixException.java,83,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\math3\ode\events\package-info.java,84,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\math3\optimization\DifferentiableMultivariateVectorMultiStartOptimizer.java,85,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\math3\distribution\TriangularDistribution.java,86,2:valid,2:valid,,0.04
src\main\java\org\apache\commons\math3\linear\RealVector.java,87,1:bugged,2:valid,+,0.092
src\main\java\org\apache\commons\math3\stat\interval\ClopperPearsonInterval.java,88,2:valid,2:valid,,0.0
src\test\java\org\apache\commons\math3\stat\descriptive\moment\ThirdMomentTest.java,89,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\math3\stat\descriptive\MultivariateSummaryStatistics.java,90,2:valid,2:valid,,0.007
src\main\java\org\apache\commons\math3\linear\IterativeLinearSolverEvent.java,91,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\math3\optimization\general\package-info.java,92,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\math3\analysis\integration\SimpsonIntegrator.java,93,2:valid,2:valid,,0.001
src\main\java\org\apache\commons\math3\ode\nonstiff\HighamHall54Integrator.java,94,2:valid,2:valid,,0.001
src\test\java\org\apache\commons\math3\fraction\BigFractionFormatTest.java,95,2:valid,2:valid,,0.0
src\test\java\org\apache\commons\math3\genetics\BinaryMutationTest.java,96,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\math3\analysis\DifferentiableUnivariateMatrixFunction.java,97,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\math3\geometry\spherical\oned\Sphere1D.java,98,2:valid,2:valid,,0.0
src\test\java\org\apache\commons\math3\analysis\function\GaussianTest.java,99,2:valid,2:valid,,0.002
src\test\java\org\apache\commons\math3\stat\inference\TestUtilsTest.java,100,2:valid,2:valid,,0.003
src\main\java\org\apache\commons\math3\analysis\interpolation\NevilleInterpolator.java,101,2:valid,2:valid,,0.004
src\main\java\org\apache\commons\math3\analysis\function\Sqrt.java,102,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\math3\linear\DiagonalMatrix.java,103,2:valid,2:valid,,0.054
src\main\java\org\apache\commons\math3\stat\descriptive\StatisticalMultivariateSummary.java,104,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\math3\exception\NoBracketingException.java,105,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\math3\fitting\WeightedObservedPoint.java,106,2:valid,2:valid,,0.004
src\main\java\org\apache\commons\math3\distribution\EnumeratedIntegerDistribution.java,107,2:valid,2:valid,,0.001
src\main\java\org\apache\commons\math3\analysis\DifferentiableUnivariateFunction.java,108,2:valid,2:valid,,0.0
src\test\java\org\apache\commons\math3\distribution\AbstractIntegerDistributionTest.java,109,2:valid,2:valid,,0.003
src\main\java\org\apache\commons\math3\transform\TransformUtils.java,110,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\math3\analysis\differentiation\UnivariateDifferentiableMatrixFunction.java,111,2:valid,2:valid,,0.002
src\main\java\org\apache\commons\math3\geometry\euclidean\oned\Interval.java,112,2:valid,2:valid,,0.014
src\main\java\org\apache\commons\math3\exception\NotStrictlyPositiveException.java,113,2:valid,2:valid,,0.0
src\test\java\org\apache\commons\math3\geometry\euclidean\twod\hull\AklToussaintHeuristicTest.java,114,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\math3\stat\descriptive\moment\VectorialCovariance.java,115,2:valid,2:valid,,0.002
src\test\java\org\apache\commons\math3\ode\nonstiff\HighamHall54IntegratorTest.java,116,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\math3\optim\nonlinear\scalar\noderiv\MultiDirectionalSimplex.java,117,2:valid,2:valid,,0.021
src\main\java\org\apache\commons\math3\geometry\partitioning\RegionFactory.java,118,2:valid,2:valid,,0.002
src\test\java\org\apache\commons\math3\stat\descriptive\moment\StandardDeviationTest.java,119,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\math3\optimization\direct\MultivariateFunctionMappingAdapter.java,120,2:valid,2:valid,,0.012
src\main\java\org\apache\commons\math3\analysis\differentiation\DSCompiler.java,121,2:valid,2:valid,,0.221
src\main\java\org\apache\commons\math3\complex\Quaternion.java,122,2:valid,2:valid,,0.047
src\main\java\org\apache\commons\math3\analysis\interpolation\BicubicSplineInterpolatingFunction.java,123,1:bugged,2:valid,+,0.019
src\main\java\org\apache\commons\math3\stat\descriptive\DescriptiveStatistics.java,124,2:valid,2:valid,,0.012
src\main\java\org\apache\commons\math3\optim\linear\SolutionCallback.java,125,2:valid,2:valid,,0.0
src\test\java\org\apache\commons\math3\geometry\euclidean\twod\Euclidean2DTest.java,126,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\math3\ml\neuralnet\sofm\util\QuasiSigmoidDecayFunction.java,127,1:bugged,2:valid,+,0.001
src\main\java\org\apache\commons\math3\genetics\GeneticAlgorithm.java,128,2:valid,2:valid,,0.001
src\test\java\org\apache\commons\math3\geometry\euclidean\oned\FrenchVector1DFormatTest.java,129,2:valid,2:valid,,0.0
src\test\java\org\apache\commons\math3\stat\descriptive\moment\VarianceTest.java,130,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\math3\optim\linear\PivotSelectionRule.java,131,2:valid,2:valid,,0.0
src\test\java\org\apache\commons\math3\linear\Array2DRowRealMatrixTest.java,132,2:valid,2:valid,,0.004
src\test\java\org\apache\commons\math3\distribution\FDistributionTest.java,133,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\math3\optimization\Target.java,134,2:valid,2:valid,,0.0
src\test\java\org\apache\commons\math3\analysis\solvers\BracketingNthOrderBrentSolverTest.java,135,2:valid,2:valid,,0.001
src\test\java\org\apache\commons\math3\fitting\leastsquares\StatisticalReferenceDataset.java,136,2:valid,2:valid,,0.0
src\test\java\org\apache\commons\math3\linear\SparseRealVectorTest.java,137,2:valid,2:valid,,0.004
src\main\java\org\apache\commons\math3\special\Erf.java,138,2:valid,2:valid,,0.119
src\main\java\org\apache\commons\math3\ode\nonstiff\MidpointIntegrator.java,139,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\math3\fitting\GaussianCurveFitter.java,140,1:bugged,2:valid,+,0.01
src\test\java\org\apache\commons\math3\optim\nonlinear\scalar\MultivariateFunctionMappingAdapterTest.java,141,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\math3\analysis\function\Cbrt.java,142,2:valid,2:valid,,0.0
src\test\java\org\apache\commons\math3\fitting\HarmonicCurveFitterTest.java,143,2:valid,2:valid,,0.0
src\test\java\org\apache\commons\math3\random\RandomDataGeneratorTest.java,144,2:valid,2:valid,,0.029
src\test\java\org\apache\commons\math3\geometry\euclidean\threed\PlaneTest.java,145,2:valid,2:valid,,0.001
src\test\java\org\apache\commons\math3\geometry\spherical\twod\SphericalPolygonsSetTest.java,146,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\math3\ode\events\EventHandler.java,147,2:valid,2:valid,,0.09
src\main\java\org\apache\commons\math3\analysis\polynomials\PolynomialFunctionLagrangeForm.java,148,2:valid,2:valid,,0.007
src\main\java\org\apache\commons\math3\geometry\partitioning\AbstractSubHyperplane.java,149,2:valid,2:valid,,0.005
src\main\java\org\apache\commons\math3\stat\descriptive\SynchronizedDescriptiveStatistics.java,150,2:valid,2:valid,,0.001
src\main\java\org\apache\commons\math3\analysis\differentiation\UnivariateVectorFunctionDifferentiator.java,151,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\math3\complex\ComplexFormat.java,152,2:valid,2:valid,,0.003
src\main\java\org\apache\commons\math3\genetics\FixedGenerationCount.java,153,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\math3\optimization\univariate\SimpleUnivariateValueChecker.java,154,2:valid,2:valid,,0.051
src\test\java\org\apache\commons\math3\linear\RealVectorFormatTest.java,155,2:valid,2:valid,,0.0
src\test\java\org\apache\commons\math3\geometry\euclidean\oned\Vector1DTest.java,156,2:valid,2:valid,,0.002
src\main\java\org\apache\commons\math3\optimization\linear\SimplexSolver.java,157,2:valid,2:valid,,0.04
src\test\java\org\apache\commons\math3\ode\nonstiff\MidpointIntegratorTest.java,158,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\math3\random\Well1024a.java,159,2:valid,2:valid,,0.0
src\test\java\org\apache\commons\math3\stat\data\LewTest.java,160,2:valid,2:valid,,0.0
src\test\java\org\apache\commons\math3\distribution\CauchyDistributionTest.java,161,2:valid,2:valid,,0.0
src\test\java\org\apache\commons\math3\linear\RealVectorAbstractTest.java,162,2:valid,2:valid,,0.026
src\main\java\org\apache\commons\math3\distribution\BinomialDistribution.java,163,1:bugged,2:valid,+,0.009
src\test\java\org\apache\commons\math3\optim\SimpleVectorValueCheckerTest.java,164,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\math3\dfp\package-info.java,165,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\math3\geometry\partitioning\BoundaryAttribute.java,166,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\math3\analysis\solvers\BracketedUnivariateSolver.java,167,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\math3\optimization\BaseOptimizer.java,168,2:valid,2:valid,,0.0
src\test\java\org\apache\commons\math3\genetics\NPointCrossoverTest.java,169,2:valid,2:valid,,0.001
src\main\java\org\apache\commons\math3\geometry\euclidean\oned\IntervalsSet.java,170,1:bugged,2:valid,+,0.007
src\main\java\org\apache\commons\math3\linear\SymmLQ.java,171,2:valid,2:valid,,0.069
src\test\java\org\apache\commons\math3\stat\descriptive\moment\SemiVarianceTest.java,172,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\math3\distribution\MixtureMultivariateRealDistribution.java,173,2:valid,2:valid,,0.01
src\test\java\org\apache\commons\math3\util\CombinationsTest.java,174,2:valid,2:valid,,0.0
src\test\java\org\apache\commons\math3\analysis\interpolation\SplineInterpolatorTest.java,175,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\math3\analysis\function\Divide.java,176,2:valid,2:valid,,0.0
src\test\java\org\apache\commons\math3\transform\FastFourierTransformerTest.java,177,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\math3\exception\MaxCountExceededException.java,178,2:valid,2:valid,,0.0
src\test\java\org\apache\commons\math3\ml\distance\ChebyshevDistanceTest.java,179,2:valid,2:valid,,0.004
src\test\java\org\apache\commons\math3\distribution\ChiSquaredDistributionTest.java,180,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\math3\geometry\euclidean\threed\Vector3DFormat.java,181,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\math3\analysis\function\Identity.java,182,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\math3\distribution\GeometricDistribution.java,183,1:bugged,2:valid,+,0.001
src\main\java\org\apache\commons\math3\distribution\FDistribution.java,184,1:bugged,2:valid,+,0.02
src\main\java\org\apache\commons\math3\linear\BlockFieldMatrix.java,185,2:valid,2:valid,,0.035
src\main\java\org\apache\commons\math3\analysis\solvers\BaseAbstractUnivariateSolver.java,186,2:valid,2:valid,,0.013
src\test\java\org\apache\commons\math3\ode\sampling\StepNormalizerOutputTest.java,187,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\math3\analysis\differentiation\FiniteDifferencesDifferentiator.java,188,2:valid,2:valid,,0.022
src\test\java\org\apache\commons\math3\analysis\interpolation\TricubicSplineInterpolatingFunctionTest.java,189,2:valid,2:valid,,0.006
src\userguide\java\org\apache\commons\math3\userguide\filter\ConstantVoltageExample.java,190,2:valid,2:valid,,0.002
src\test\java\org\apache\commons\math3\special\BetaTest.java,191,2:valid,2:valid,,0.008
src\test\java\org\apache\commons\math3\stat\descriptive\rank\MaxTest.java,192,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\math3\linear\NonSelfAdjointOperatorException.java,193,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\math3\stat\descriptive\summary\SumOfSquares.java,194,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\math3\analysis\interpolation\MicrosphereInterpolatingFunction.java,195,2:valid,2:valid,,0.026
src\test\java\org\apache\commons\math3\complex\ComplexFormatTest.java,196,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\math3\stat\inference\MannWhitneyUTest.java,197,2:valid,2:valid,,0.001
src\main\java\org\apache\commons\math3\linear\IterativeLinearSolver.java,198,2:valid,2:valid,,0.009
src\main\java\org\apache\commons\math3\genetics\SelectionPolicy.java,199,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\math3\fitting\leastsquares\MultivariateJacobianFunction.java,200,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\math3\analysis\differentiation\DerivativeStructure.java,201,2:valid,2:valid,,0.226
src\test\java\org\apache\commons\math3\random\Well1024aTest.java,202,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\math3\ml\package-info.java,203,2:valid,2:valid,,0.002
src\main\java\org\apache\commons\math3\util\TransformerMap.java,204,2:valid,2:valid,,0.004
src\main\java\org\apache\commons\math3\stat\inference\package-info.java,205,2:valid,2:valid,,0.0
src\test\java\org\apache\commons\math3\analysis\polynomials\PolynomialFunctionNewtonFormTest.java,206,2:valid,2:valid,,0.001
src\test\java\org\apache\commons\math3\exception\DimensionMismatchExceptionTest.java,207,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\math3\ode\nonstiff\package-info.java,208,2:valid,2:valid,,0.0
src\test\java\org\apache\commons\math3\fitting\leastsquares\GaussNewtonOptimizerWithQRTest.java,209,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\math3\analysis\function\Atan2.java,210,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\math3\linear\OpenMapRealMatrix.java,211,2:valid,2:valid,,0.003
src\test\java\org\apache\commons\math3\linear\RRQRDecompositionTest.java,212,2:valid,2:valid,,0.003
src\test\java\org\apache\commons\math3\geometry\euclidean\twod\Vector2DFormatAbstractTest.java,213,2:valid,2:valid,,0.0
src\test\java\org\apache\commons\math3\stat\interval\BinomialConfidenceIntervalAbstractTest.java,214,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\math3\optim\nonlinear\scalar\noderiv\BOBYQAOptimizer.java,215,2:valid,2:valid,,0.125
src\main\java\org\apache\commons\math3\analysis\function\Signum.java,216,2:valid,2:valid,,0.0
src\test\java\org\apache\commons\math3\exception\MaxCountExceededExceptionTest.java,217,2:valid,2:valid,,0.0
src\test\java\org\apache\commons\math3\util\TransformerMapTest.java,218,2:valid,2:valid,,0.001
src\test\java\org\apache\commons\math3\genetics\DummyBinaryChromosome.java,219,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\math3\analysis\polynomials\PolynomialsUtils.java,220,2:valid,2:valid,,0.005
src\test\java\org\apache\commons\math3\ode\events\EventStateTest.java,221,2:valid,2:valid,,0.0
src\test\java\org\apache\commons\math3\special\ErfTest.java,222,2:valid,2:valid,,0.033
src\test\java\org\apache\commons\math3\ode\nonstiff\ClassicalRungeKuttaStepInterpolatorTest.java,223,2:valid,2:valid,,0.0
src\test\java\org\apache\commons\math3\ode\nonstiff\EulerStepInterpolatorTest.java,224,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\math3\fitting\package-info.java,225,1:bugged,2:valid,+,0.002
src\main\java\org\apache\commons\math3\geometry\spherical\oned\SubLimitAngle.java,226,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\math3\distribution\AbstractMultivariateRealDistribution.java,227,2:valid,2:valid,,0.01
src\main\java\org\apache\commons\math3\geometry\euclidean\twod\NestedLoops.java,228,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\math3\complex\ComplexField.java,229,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\math3\ode\nonstiff\AdamsIntegrator.java,230,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\math3\exception\MathUnsupportedOperationException.java,231,2:valid,2:valid,,0.001
src\test\java\org\apache\commons\math3\optim\linear\SimplexTableauTest.java,232,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\math3\ode\nonstiff\AdamsMoultonIntegrator.java,233,2:valid,2:valid,,0.024
src\test\java\org\apache\commons\math3\analysis\integration\RombergIntegratorTest.java,234,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\math3\exception\InsufficientDataException.java,235,1:bugged,2:valid,+,0.004
src\main\java\org\apache\commons\math3\geometry\euclidean\oned\Vector1DFormat.java,236,2:valid,2:valid,,0.0
src\test\java\org\apache\commons\math3\fitting\CurveFitterTest.java,237,2:valid,2:valid,,0.046
src\main\java\org\apache\commons\math3\optimization\GoalType.java,238,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\math3\analysis\integration\gauss\LegendreRuleFactory.java,239,2:valid,2:valid,,0.059
src\main\java\org\apache\commons\math3\linear\BiDiagonalTransformer.java,240,2:valid,2:valid,,0.002
src\test\java\org\apache\commons\math3\ode\TestProblem4.java,241,2:valid,2:valid,,0.0
src\test\java\org\apache\commons\math3\analysis\solvers\BrentSolverTest.java,242,2:valid,2:valid,,0.0
src\test\java\org\apache\commons\math3\analysis\differentiation\GradientFunctionTest.java,243,2:valid,2:valid,,0.001
src\main\java\org\apache\commons\math3\ml\neuralnet\twod\package-info.java,244,1:bugged,2:valid,+,0.0
src\main\java\org\apache\commons\math3\analysis\differentiation\UnivariateMatrixFunctionDifferentiator.java,245,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\math3\filter\KalmanFilter.java,246,2:valid,2:valid,,0.001
src\test\java\org\apache\commons\math3\optimization\general\CircleProblem.java,247,2:valid,2:valid,,0.002
src\test\java\org\apache\commons\math3\util\PairTest.java,248,1:bugged,2:valid,+,0.003
src\main\java\org\apache\commons\math3\util\FastMath.java,249,1:bugged,2:valid,+,0.352
src\main\java\org\apache\commons\math3\optimization\SimplePointChecker.java,250,2:valid,2:valid,,0.077
src\test\java\org\apache\commons\math3\stat\descriptive\summary\SumSqTest.java,251,2:valid,2:valid,,0.0
src\test\java\org\apache\commons\math3\analysis\interpolation\BicubicSplineInterpolatingFunctionTest.java,252,1:bugged,2:valid,+,0.0
src\main\java\org\apache\commons\math3\optimization\OptimizationData.java,253,2:valid,2:valid,,0.004
src\test\java\org\apache\commons\math3\optimization\univariate\UnivariateMultiStartOptimizerTest.java,254,2:valid,2:valid,,0.0
src\main\java\org\apache\commons\math3\ode\nonstiff\LutherIntegrator.java,255,1:bugged,2:valid,+,0.003
src\main\java\org\apache\commons\math3\linear\SparseFieldVector.java,256,1:bugged,2:valid,+,0.05
src\main\java\org\apache\commons\math3\optimization\BaseMultivariateOptimizer.java,257,2:valid,2:valid,,0.0
src\test\java\org\apache\commons\math3\stat\correlation\CovarianceTest.java,258,2:valid,2:valid,,0.009
src\main\java\org\apache\commons\math3\analysis\UnivariateMatrixFunction.java,259,2:valid,2:valid,,0.0
src\test\java\org\apache\commons\math3\stat\inference\WilcoxonSignedRankTestTest.java,260,2:valid,2:valid,,0.002
src\main\java\org\apache\commons\math3\exception\util\LocalizedFormats.java,261,1:bugged,2:valid,+,0.25
